timestamp,temperature,vibration,pressure,voltage,current,fault
2026-08-13 07:51:38.383986,46.69,0.245,100.04,11.44,2.24,Electrical Instability
2026-08-13 07:51:39.383986,46.57,0.119,101.69,11.36,2.09,Electrical Instability
2026-08-13 07:51:40.383986,45.49,0.204,101.81,11.97,2.13,Electrical Instability
2026-08-13 07:51:41.383986,49.61,0.218,101.2,11.4,1.93,Electrical Instability
2026-08-13 07:51:42.383986,47.2,0.1,100.44,11.39,2.3,Electrical Instability
2026-08-13 07:51:43.383986,49.46,0.188,101.46,11.61,1.92,Electrical Instability
2026-08-13 07:51:44.383986,47.41,0.159,101.13,11.25,2.19,Electrical Instability
2026-08-13 07:51:45.383986,47.71,0.245,101.65,11.4,2.4,Electrical Instability
2026-08-13 07:51:46.383986,43.56,0.285,101.01,11.5,2.07,Electrical Instability
2026-08-13 07:51:47.383986,45.21,0.224,102.34,11.47,2.04,Electrical Instability
2026-08-13 07:51:48.383986,53.84,0.26,102.23,11.26,2.03,Electrical Instability
2026-08-13 07:51:49.383986,46.07,0.254,100.31,11.08,2.21,Electrical Instability
2026-08-13 07:51:50.383986,47.27,0.161,100.21,11.71,2.18,Electrical Instability
2026-08-13 07:51:51.383986,43.91,0.135,100.94,11.53,2.22,Electrical Instability
2026-08-13 07:51:52.383986,48.9,0.125,101.52,11.7,2.33,Electrical Instability
2026-08-13 07:51:53.383986,47.36,0.317,101.91,11.6,2.14,Electrical Instability
2026-08-13 07:51:54.383986,45.09,0.156,101.48,11.29,1.86,Electrical Instability
2026-08-13 07:51:55.383986,44.6,0.184,102.03,11.33,2.12,Electrical Instability
2026-08-13 07:51:56.383986,44.69,0.201,102.62,11.37,1.91,Electrical Instability
2026-08-13 07:51:57.383986,44.16,0.229,101.08,11.32,2.04,Electrical Instability
2026-08-13 07:51:58.383986,47.68,0.185,101.11,11.12,2.27,Electrical Instability
2026-08-13 07:51:59.383986,46.23,0.23,100.11,11.76,2.33,Electrical Instability
2026-08-13 07:52:00.383986,42.86,0.16,101.78,11.0,2.12,Electrical Instability
2026-08-13 07:52:01.383986,47.54,0.191,101.84,11.15,1.8,Electrical Instability
2026-08-13 07:52:02.383986,48.65,0.249,103.8,10.77,2.25,Electrical Instability
2026-08-13 07:52:03.383986,42.76,0.288,101.79,11.08,2.26,Electrical Instability
2026-08-13 07:52:04.383986,45.59,0.215,101.51,11.76,2.41,Electrical Instability
2026-08-13 07:52:05.383986,45.51,0.253,101.65,10.96,2.04,Electrical Instability
2026-08-13 07:52:06.383986,51.38,0.218,102.3,11.26,2.06,Electrical Instability
2026-08-13 07:52:07.383986,46.77,0.187,99.81,11.06,2.25,Electrical Instability
2026-08-13 07:52:08.383986,45.96,0.201,101.53,11.39,2.32,Electrical Instability
2026-08-13 07:52:09.383986,44.53,0.229,102.06,11.56,1.93,Electrical Instability
2026-08-13 07:52:10.383986,47.24,0.286,101.2,11.43,2.26,Electrical Instability
2026-08-13 07:52:11.383986,44.68,0.292,101.8,11.44,1.9,Electrical Instability
2026-08-13 07:52:12.383986,48.33,0.225,102.92,11.23,2.0,Electrical Instability
2026-08-13 07:52:13.383986,45.38,0.175,100.18,11.62,2.35,Electrical Instability
2026-08-13 07:52:14.383986,46.36,0.18,99.48,11.47,2.4,Electrical Instability
2026-08-13 07:52:15.383986,45.48,0.194,101.73,11.73,2.18,Electrical Instability
2026-08-13 07:52:16.383986,47.15,0.209,99.87,10.93,2.03,Electrical Instability
2026-08-13 07:52:17.383986,48.79,0.183,100.77,11.16,2.13,Electrical Instability
2026-08-13 07:52:18.383986,50.17,0.192,100.51,11.3,2.42,Electrical Instability
2026-08-13 07:52:19.383986,45.77,0.141,100.8,11.32,2.26,Electrical Instability
2026-08-13 07:52:20.383986,48.79,0.148,100.35,11.21,2.26,Electrical Instability
2026-08-13 07:52:21.383986,44.26,0.17,100.71,11.52,2.24,Electrical Instability
2026-08-13 07:52:22.383986,48.6,0.267,100.99,10.99,1.98,Electrical Instability
2026-08-13 07:52:23.383986,43.12,0.177,100.92,11.48,2.16,Electrical Instability
2026-08-13 07:52:24.383986,45.82,0.194,100.26,11.54,2.04,Electrical Instability
2026-08-13 07:52:25.383986,44.53,0.241,101.87,10.85,2.29,Electrical Instability
2026-08-13 07:52:26.383986,45.33,0.181,101.49,11.42,2.23,Electrical Instability
2026-08-13 07:52:27.383986,46.72,0.179,101.71,11.24,2.43,Electrical Instability
2026-08-13 07:52:28.383986,47.99,0.154,100.82,11.28,2.36,Electrical Instability
2026-08-13 07:52:29.383986,49.65,0.18,100.37,11.0,2.2,Electrical Instability
2026-08-13 07:52:30.383986,51.44,0.227,99.71,11.09,2.07,Electrical Instability
2026-08-13 07:52:31.383986,45.19,0.181,101.67,11.44,2.33,Electrical Instability
2026-08-13 07:52:32.383986,47.89,0.102,100.24,11.22,2.19,Electrical Instability
2026-08-13 07:52:33.383986,48.57,0.202,101.35,11.32,2.13,Electrical Instability
2026-08-13 07:52:34.383986,47.02,0.256,101.22,11.25,2.16,Electrical Instability
2026-08-13 07:52:35.383986,49.45,0.145,103.08,10.96,2.07,Electrical Instability
2026-08-13 07:52:36.383986,48.35,0.252,99.9,10.98,2.21,Electrical Instability
2026-08-13 07:52:37.383986,51.55,0.262,101.05,10.65,2.19,Electrical Instability
2026-08-13 07:52:38.383986,47.59,0.181,100.45,11.29,2.03,Electrical Instability
2026-08-13 07:52:39.383986,50.62,0.276,101.96,11.27,2.08,Electrical Instability
2026-08-13 07:52:40.383986,46.84,0.282,102.17,11.3,2.31,Electrical Instability
2026-08-13 07:52:41.383986,47.98,0.22,102.28,11.38,2.31,Electrical Instability
2026-08-13 07:52:42.383986,47.21,0.187,100.75,11.08,1.94,Electrical Instability
2026-08-13 07:52:43.383986,45.07,0.153,100.79,11.63,2.16,Electrical Instability
2026-08-13 07:52:44.383986,47.38,0.214,102.89,11.1,2.15,Electrical Instability
2026-08-13 07:52:45.383986,46.69,0.257,102.64,11.36,2.37,Electrical Instability
2026-08-13 07:52:46.383986,47.27,0.191,102.48,11.36,2.07,Electrical Instability
2026-08-13 07:52:47.383986,48.91,0.19,100.97,11.46,2.17,Electrical Instability
2026-08-13 07:52:48.383986,47.7,0.233,100.52,11.33,2.39,Electrical Instability
2026-08-13 07:52:49.383986,45.01,0.222,100.47,11.49,2.34,Electrical Instability
2026-08-13 07:52:50.383986,46.22,0.31,102.41,11.4,2.28,Electrical Instability
2026-08-13 07:52:51.383986,48.9,0.15,101.49,11.32,2.13,Electrical Instability
2026-08-13 07:52:52.383986,47.87,0.262,100.88,11.21,2.06,Electrical Instability
2026-08-13 07:52:53.383986,43.37,0.239,101.27,11.23,2.04,Electrical Instability
2026-08-13 07:52:54.383986,46.58,0.255,101.3,11.23,2.22,Electrical Instability
2026-08-13 07:52:55.383986,44.48,0.231,100.04,10.98,2.03,Electrical Instability
2026-08-13 07:52:56.383986,46.61,0.182,101.3,10.99,2.34,Electrical Instability
2026-08-13 07:52:57.383986,48.63,0.191,100.82,11.07,2.15,Electrical Instability
2026-08-13 07:52:58.383986,44.17,0.152,102.16,11.29,2.44,Electrical Instability
2026-08-13 07:52:59.383986,46.38,0.182,100.89,11.13,2.1,Electrical Instability
2026-08-13 07:53:00.383986,47.52,0.201,100.79,11.52,2.48,Electrical Instability
2026-08-13 07:53:01.383986,49.32,0.228,102.06,11.67,2.31,Electrical Instability
2026-08-13 07:53:02.383986,45.82,0.22,101.93,10.96,2.16,Electrical Instability
2026-08-13 07:53:03.383986,49.2,0.109,100.05,11.16,2.25,Electrical Instability
2026-08-13 07:53:04.383986,44.28,0.194,102.45,11.22,2.34,Electrical Instability
2026-08-13 07:53:05.383986,45.82,0.16,102.15,11.29,2.02,Electrical Instability
2026-08-13 07:53:06.383986,45.41,0.278,100.38,11.43,2.13,Electrical Instability
2026-08-13 07:53:07.383986,47.01,0.215,99.2,10.83,2.22,Electrical Instability
2026-08-13 07:53:08.383986,45.57,0.25,99.69,11.33,2.0,Electrical Instability
2026-08-13 07:53:09.383986,46.32,0.147,103.2,10.86,2.19,Electrical Instability
2026-08-13 07:53:10.383986,43.58,0.28,101.7,11.22,2.43,Electrical Instability
2026-08-13 07:53:11.383986,47.33,0.211,101.43,11.33,2.13,Electrical Instability
2026-08-13 07:53:12.383986,46.61,0.241,101.58,11.16,2.0,Electrical Instability
2026-08-13 07:53:13.383986,50.04,0.167,102.29,11.23,2.01,Electrical Instability
2026-08-13 07:53:14.383986,49.55,0.213,102.64,11.13,2.32,Electrical Instability
2026-08-13 07:53:15.383986,43.53,0.175,100.03,11.08,2.28,Electrical Instability
2026-08-13 07:53:16.383986,45.85,0.243,100.44,11.4,2.41,Electrical Instability
2026-08-13 07:53:17.383986,49.09,0.183,99.17,11.32,2.19,Electrical Instability
2026-08-13 07:53:18.383986,45.11,0.172,102.73,10.89,2.28,Electrical Instability
2026-08-13 07:53:19.383986,47.51,0.182,101.94,11.58,2.17,Electrical Instability
2026-08-13 07:53:20.383986,46.59,0.231,102.22,11.14,2.17,Electrical Instability
2026-08-13 07:53:21.383986,42.65,0.161,100.16,11.34,2.18,Electrical Instability
2026-08-13 07:53:22.383986,46.52,0.2,100.43,11.55,2.41,Electrical Instability
2026-08-13 07:53:23.383986,50.33,0.234,101.27,11.57,2.12,Electrical Instability
2026-08-13 07:53:24.383986,45.36,0.17,101.82,10.97,2.2,Electrical Instability
2026-08-13 07:53:25.383986,43.9,0.224,99.78,10.92,2.4,Electrical Instability
2026-08-13 07:53:26.383986,49.47,0.219,101.58,11.02,2.11,Electrical Instability
2026-08-13 07:53:27.383986,46.39,0.124,101.55,11.17,2.08,Electrical Instability
2026-08-13 07:53:28.383986,50.26,0.23,101.99,11.03,2.22,Electrical Instability
2026-08-13 07:53:29.383986,48.38,0.208,102.9,11.1,2.15,Electrical Instability
2026-08-13 07:53:30.383986,48.4,0.137,102.22,10.82,2.32,Electrical Instability
2026-08-13 07:53:31.383986,45.84,0.224,102.21,11.18,2.05,Electrical Instability
2026-08-13 07:53:32.383986,45.35,0.164,99.4,11.43,2.24,Electrical Instability
2026-08-13 07:53:33.383986,44.87,0.273,100.6,11.2,2.11,Electrical Instability
2026-08-13 07:53:34.383986,43.11,0.132,100.85,11.36,2.28,Electrical Instability
2026-08-13 07:53:35.383986,47.44,0.099,102.57,11.19,2.21,Electrical Instability
2026-08-13 07:53:36.383986,49.42,0.262,102.45,11.07,2.08,Electrical Instability
2026-08-13 07:53:37.383986,49.14,0.132,103.25,11.14,2.07,Electrical Instability
2026-08-13 07:53:38.383986,44.71,0.136,101.44,11.13,2.05,Electrical Instability
2026-08-13 07:53:39.383986,46.46,0.132,101.89,11.12,2.18,Electrical Instability
2026-08-13 07:53:40.383986,44.6,0.185,100.89,11.21,2.26,Electrical Instability
2026-08-13 07:53:41.383986,48.77,0.176,99.44,11.37,2.1,Electrical Instability
2026-08-13 07:53:42.383986,44.98,0.198,101.6,10.99,2.16,Electrical Instability
2026-08-13 07:53:43.383986,46.41,0.271,101.3,10.88,2.1,Electrical Instability
2026-08-13 07:53:44.383986,46.7,0.212,101.78,11.15,2.11,Electrical Instability
2026-08-13 07:53:45.383986,46.36,0.237,100.15,11.0,2.33,Electrical Instability
2026-08-13 07:53:46.383986,48.96,0.19,100.89,10.79,2.32,Electrical Instability
2026-08-13 07:53:47.383986,49.85,0.328,101.69,11.1,2.11,Electrical Instability
2026-08-13 07:53:48.383986,43.46,0.209,103.65,11.43,2.41,Electrical Instability
2026-08-13 07:53:49.383986,47.72,0.218,98.88,11.3,2.16,Electrical Instability
2026-08-13 07:53:50.383986,45.83,0.184,100.94,10.93,2.25,Electrical Instability
2026-08-13 07:53:51.383986,46.12,0.205,99.81,11.05,2.08,Electrical Instability
2026-08-13 07:53:52.383986,45.96,0.207,99.7,10.9,2.33,Electrical Instability
2026-08-13 07:53:53.383986,44.42,0.289,102.5,10.98,2.13,Electrical Instability
2026-08-13 07:53:54.383986,47.65,0.128,99.3,10.99,2.23,Electrical Instability
2026-08-13 07:53:55.383986,47.44,0.169,102.57,10.72,2.08,Electrical Instability
2026-08-13 07:53:56.383986,48.23,0.142,100.1,11.13,2.09,Electrical Instability
2026-08-13 07:53:57.383986,47.0,0.165,100.44,10.57,2.27,Electrical Instability
2026-08-13 07:53:58.383986,44.78,0.192,100.79,11.04,2.23,Electrical Instability
2026-08-13 07:53:59.383986,47.66,0.164,102.54,10.63,2.22,Electrical Instability
2026-08-13 07:54:00.383986,48.95,0.224,100.33,10.89,2.1,Electrical Instability
2026-08-13 07:54:01.383986,48.48,0.163,101.56,11.15,2.61,Electrical Instability
2026-08-13 07:54:02.383986,47.92,0.159,99.84,11.02,2.24,Electrical Instability
2026-08-13 07:54:03.383986,42.87,0.164,101.6,10.95,2.4,Electrical Instability
2026-08-13 07:54:04.383986,44.18,0.234,102.21,11.32,2.03,Electrical Instability
2026-08-13 07:54:05.383986,47.93,0.167,99.89,10.97,2.13,Electrical Instability
2026-08-13 07:54:06.383986,49.15,0.226,100.15,10.89,2.2,Electrical Instability
2026-08-13 07:54:07.383986,47.17,0.25,101.99,11.09,2.22,Electrical Instability
2026-08-13 07:54:08.383986,43.77,0.265,100.85,11.46,2.29,Electrical Instability
2026-08-13 07:54:09.383986,51.38,0.23,99.87,10.92,2.24,Electrical Instability
2026-08-13 07:54:10.383986,45.58,0.181,99.93,11.07,2.3,Electrical Instability
2026-08-13 07:54:11.383986,45.33,0.297,101.36,10.86,2.02,Electrical Instability
2026-08-13 07:54:12.383986,47.46,0.187,102.08,11.03,2.09,Electrical Instability
2026-08-13 07:54:13.383986,50.69,0.222,101.05,11.1,2.34,Electrical Instability
2026-08-13 07:54:14.383986,44.49,0.208,100.85,11.19,2.16,Electrical Instability
2026-08-13 07:54:15.383986,46.15,0.283,102.53,10.23,2.44,Electrical Instability
2026-08-13 07:54:16.383986,47.21,0.165,100.29,10.82,2.17,Electrical Instability
2026-08-13 07:54:17.383986,45.11,0.132,100.26,11.13,2.28,Electrical Instability
2026-08-13 07:54:18.383986,48.48,0.197,99.99,11.18,2.12,Electrical Instability
2026-08-13 07:54:19.383986,48.67,0.142,100.61,10.96,2.38,Electrical Instability
2026-08-13 07:54:20.383986,47.73,0.201,103.19,10.59,2.12,Electrical Instability
2026-08-13 07:54:21.383986,45.22,0.111,100.58,11.22,2.19,Electrical Instability
2026-08-13 07:54:22.383986,46.72,0.114,100.5,10.93,2.37,Electrical Instability
2026-08-13 07:54:23.383986,44.05,0.177,102.39,10.93,1.96,Electrical Instability
2026-08-13 07:54:24.383986,49.96,0.237,102.17,10.6,2.51,Electrical Instability
2026-08-13 07:54:25.383986,45.86,0.175,100.6,11.27,2.25,Electrical Instability
2026-08-13 07:54:26.383986,48.37,0.204,101.2,10.8,2.55,Electrical Instability
2026-08-13 07:54:27.383986,44.49,0.221,101.68,11.32,2.49,Electrical Instability
2026-08-13 07:54:28.383986,47.15,0.227,103.06,11.02,2.12,Electrical Instability
2026-08-13 07:54:29.383986,46.66,0.135,101.67,11.3,2.27,Electrical Instability
2026-08-13 07:54:30.383986,44.19,0.251,99.52,10.64,2.26,Electrical Instability
2026-08-13 07:54:31.383986,47.94,0.221,101.23,11.47,2.3,Electrical Instability
2026-08-13 07:54:32.383986,49.51,0.239,100.01,10.98,2.61,Electrical Instability
2026-08-13 07:54:33.383986,46.44,0.166,101.47,10.9,2.17,Electrical Instability
2026-08-13 07:54:34.383986,46.48,0.272,101.16,10.69,2.06,Electrical Instability
2026-08-13 07:54:35.383986,51.87,0.189,101.73,10.83,2.34,Electrical Instability
2026-08-13 07:54:36.383986,50.38,0.167,101.76,10.66,2.6,Electrical Instability
2026-08-13 07:54:37.383986,48.0,0.179,101.0,10.89,2.22,Electrical Instability
2026-08-13 07:54:38.383986,42.58,0.195,101.16,11.13,2.22,Electrical Instability
2026-08-13 07:54:39.383986,45.93,0.2,99.69,11.05,2.02,Electrical Instability
2026-08-13 07:54:40.383986,49.72,0.234,100.37,11.17,2.31,Electrical Instability
2026-08-13 07:54:41.383986,45.47,0.099,101.62,10.81,2.46,Electrical Instability
2026-08-13 07:54:42.383986,47.52,0.165,103.1,11.15,1.75,Electrical Instability
2026-08-13 07:54:43.383986,46.52,0.131,100.5,10.97,2.35,Electrical Instability
2026-08-13 07:54:44.383986,48.02,0.254,101.94,11.14,2.33,Electrical Instability
2026-08-13 07:54:45.383986,50.08,0.184,101.01,10.52,2.46,Electrical Instability
2026-08-13 07:54:46.383986,47.36,0.347,100.89,11.02,2.38,Electrical Instability
2026-08-13 07:54:47.383986,45.31,0.218,101.33,10.92,2.48,Electrical Instability
2026-08-13 07:54:48.383986,45.71,0.214,102.75,10.82,2.26,Electrical Instability
2026-08-13 07:54:49.383986,52.22,0.224,100.79,11.19,2.22,Electrical Instability
2026-08-13 07:54:50.383986,44.4,0.269,100.2,11.6,2.23,Electrical Instability
2026-08-13 07:54:51.383986,51.8,0.132,102.33,11.11,2.43,Electrical Instability
2026-08-13 07:54:52.383986,49.48,0.175,99.99,10.97,2.34,Electrical Instability
2026-08-13 07:54:53.383986,46.6,0.214,101.63,10.75,2.37,Electrical Instability
2026-08-13 07:54:54.383986,47.02,0.165,102.09,10.79,2.24,Electrical Instability
2026-08-13 07:54:55.383986,47.7,0.269,101.49,11.11,2.27,Electrical Instability
2026-08-13 07:54:56.383986,47.4,0.198,101.59,10.9,2.51,Electrical Instability
2026-08-13 07:54:57.383986,46.82,0.115,104.04,10.89,2.51,Electrical Instability
2026-08-13 07:54:58.383986,50.38,0.247,101.1,11.04,2.12,Electrical Instability
2026-08-13 07:54:59.383986,51.56,0.157,101.05,10.99,2.3,Electrical Instability
2026-08-13 07:55:00.383986,46.27,0.27,102.25,11.05,2.26,Electrical Instability
2026-08-13 07:55:01.383986,49.71,0.177,102.87,10.99,2.5,Electrical Instability
2026-08-13 07:55:02.383986,47.36,0.204,102.53,11.51,2.55,Electrical Instability
2026-08-13 07:55:03.383986,49.35,0.229,100.79,11.04,2.18,Electrical Instability
2026-08-13 07:55:04.383986,48.35,0.222,99.34,10.97,2.38,Electrical Instability
2026-08-13 07:55:05.383986,47.44,0.218,99.96,10.76,2.48,Electrical Instability
2026-08-13 07:55:06.383986,47.61,0.217,100.75,10.96,1.98,Electrical Instability
2026-08-13 07:55:07.383986,49.31,0.29,100.23,10.72,2.39,Electrical Instability
2026-08-13 07:55:08.383986,50.57,0.2,100.07,10.9,2.17,Electrical Instability
2026-08-13 07:55:09.383986,46.29,0.185,100.37,10.76,2.34,Electrical Instability
2026-08-13 07:55:10.383986,48.06,0.129,101.7,10.85,2.43,Electrical Instability
2026-08-13 07:55:11.383986,49.2,0.173,101.91,10.74,2.53,Electrical Instability
2026-08-13 07:55:12.383986,46.04,0.218,101.11,10.69,2.46,Electrical Instability
2026-08-13 07:55:13.383986,46.42,0.115,98.42,10.72,2.54,Electrical Instability
2026-08-13 07:55:14.383986,50.17,0.164,100.93,10.82,2.13,Electrical Instability
2026-08-13 07:55:15.383986,45.76,0.249,101.8,11.01,2.13,Electrical Instability
2026-08-13 07:55:16.383986,47.86,0.085,102.14,11.0,2.13,Electrical Instability
2026-08-13 07:55:17.383986,50.9,0.11,101.83,11.07,2.15,Electrical Instability
2026-08-13 07:55:18.383986,47.59,0.118,98.45,10.67,2.24,Electrical Instability
2026-08-13 07:55:19.383986,48.96,0.203,101.39,10.68,2.26,Electrical Instability
2026-08-13 07:55:20.383986,45.82,0.139,100.71,10.95,2.25,Electrical Instability
2026-08-13 07:55:21.383986,47.04,0.235,100.8,10.59,2.42,Electrical Instability
2026-08-13 07:55:22.383986,48.22,0.216,101.93,11.04,2.34,Electrical Instability
2026-08-13 07:55:23.383986,52.48,0.136,100.71,11.16,2.36,Electrical Instability
2026-08-13 07:55:24.383986,49.22,0.208,102.67,10.67,2.54,Electrical Instability
2026-08-13 07:55:25.383986,50.05,0.139,101.93,10.91,2.25,Electrical Instability
2026-08-13 07:55:26.383986,43.93,0.149,102.01,11.12,2.31,Electrical Instability
2026-08-13 07:55:27.383986,49.35,0.247,101.45,10.73,2.41,Electrical Instability
2026-08-13 07:55:28.383986,48.69,0.234,102.17,10.57,2.27,Electrical Instability
2026-08-13 07:55:29.383986,43.93,0.237,101.09,11.02,2.12,Electrical Instability
2026-08-13 07:55:30.383986,50.53,0.14,102.07,10.94,2.32,Electrical Instability
2026-08-13 07:55:31.383986,47.19,0.168,102.6,10.91,2.16,Electrical Instability
2026-08-13 07:55:32.383986,46.97,0.206,102.2,10.75,2.27,Electrical Instability
2026-08-13 07:55:33.383986,47.79,0.244,99.93,11.03,2.28,Electrical Instability
2026-08-13 07:55:34.383986,47.1,0.3,101.1,11.09,2.46,Electrical Instability
2026-08-13 07:55:35.383986,45.39,0.108,102.12,10.63,2.1,Electrical Instability
2026-08-13 07:55:36.383986,49.81,0.149,100.53,11.39,2.1,Electrical Instability
2026-08-13 07:55:37.383986,45.25,0.177,101.06,10.67,2.18,Electrical Instability
2026-08-13 07:55:38.383986,50.79,0.213,101.89,10.86,2.4,Electrical Instability
2026-08-13 07:55:39.383986,49.64,0.15,101.56,11.06,2.59,Electrical Instability
2026-08-13 07:55:40.383986,51.68,0.203,102.44,10.22,2.59,Electrical Instability
2026-08-13 07:55:41.383986,46.33,0.188,101.74,10.85,2.39,Electrical Instability
2026-08-13 07:55:42.383986,50.97,0.181,100.21,11.34,2.44,Electrical Instability
2026-08-13 07:55:43.383986,51.64,0.243,99.98,11.04,2.21,Electrical Instability
2026-08-13 07:55:44.383986,47.81,0.196,99.68,10.68,2.69,Electrical Instability
2026-08-13 07:55:45.383986,48.28,0.191,103.11,10.78,2.35,Electrical Instability
2026-08-13 07:55:46.383986,49.79,0.18,100.55,10.31,2.22,Electrical Instability
2026-08-13 07:55:47.383986,45.92,0.208,100.69,11.41,2.2,Electrical Instability
2026-08-13 07:55:48.383986,50.62,0.211,102.11,11.06,2.03,Electrical Instability
2026-08-13 07:55:49.383986,47.8,0.187,100.17,10.98,2.62,Electrical Instability
2026-08-13 07:55:50.383986,42.48,0.173,100.05,10.89,2.32,Electrical Instability
2026-08-13 07:55:51.383986,46.62,0.234,102.94,11.53,2.26,Electrical Instability
2026-08-13 07:55:52.383986,44.2,0.228,102.91,11.07,2.61,Electrical Instability
2026-08-13 07:55:53.383986,47.39,0.17,101.42,10.78,2.47,Electrical Instability
2026-08-13 07:55:54.383986,49.79,0.252,101.81,10.92,2.49,Electrical Instability
2026-08-13 07:55:55.383986,43.93,0.211,101.35,10.91,2.36,Electrical Instability
2026-08-13 07:55:56.383986,48.72,0.171,102.43,10.97,2.39,Electrical Instability
2026-08-13 07:55:57.383986,46.47,0.241,101.51,10.67,2.36,Electrical Instability
2026-08-13 07:55:58.383986,49.13,0.228,101.79,10.88,2.53,Electrical Instability
2026-08-13 07:55:59.383986,50.35,0.237,100.71,10.59,2.29,Electrical Instability
2026-08-13 07:56:00.383986,51.79,0.214,103.43,10.82,2.34,Electrical Instability
2026-08-13 07:56:01.383986,47.74,0.195,100.53,10.56,2.45,Electrical Instability
2026-08-13 07:56:02.383986,50.0,0.322,100.87,10.76,2.26,Electrical Instability
2026-08-13 07:56:03.383986,50.15,0.241,100.42,10.62,2.52,Electrical Instability
2026-08-13 07:56:04.383986,48.67,0.238,100.42,10.37,2.25,Electrical Instability
2026-08-13 07:56:05.383986,49.28,0.306,100.87,11.41,2.51,Electrical Instability
2026-08-13 07:56:06.383986,45.12,0.211,102.16,10.23,2.48,Electrical Instability
2026-08-13 07:56:07.383986,50.26,0.22,101.24,10.79,2.35,Electrical Instability
2026-08-13 07:56:08.383986,45.57,0.166,100.88,10.86,2.3,Electrical Instability
2026-08-13 07:56:09.383986,46.19,0.238,101.67,10.7,2.46,Electrical Instability
2026-08-13 07:56:10.383986,47.02,0.203,102.28,10.68,2.21,Electrical Instability
2026-08-13 07:56:11.383986,47.64,0.132,101.02,10.76,2.02,Electrical Instability
2026-08-13 07:56:12.383986,49.0,0.191,102.48,10.88,2.5,Electrical Instability
2026-08-13 07:56:13.383986,50.33,0.193,101.3,10.43,2.57,Electrical Instability
2026-08-13 07:56:14.383986,47.66,0.15,102.04,10.28,2.33,Electrical Instability
2026-08-13 07:56:15.383986,49.77,0.178,100.58,10.71,2.09,Electrical Instability
2026-08-13 07:56:16.383986,49.39,0.194,101.03,10.75,2.39,Electrical Instability
2026-08-13 07:56:17.383986,49.27,0.197,99.94,10.96,2.47,Electrical Instability
2026-08-13 07:56:18.383986,48.38,0.254,101.33,11.09,2.61,Electrical Instability
2026-08-13 07:56:19.383986,49.14,0.163,101.17,11.12,2.17,Electrical Instability
2026-08-13 07:56:20.383986,47.2,0.183,100.43,11.03,2.45,Electrical Instability
2026-08-13 07:56:21.383986,46.56,0.23,101.14,10.58,2.29,Electrical Instability
2026-08-13 07:56:22.383986,48.86,0.247,100.81,10.94,2.64,Electrical Instability
2026-08-13 07:56:23.383986,45.48,0.218,102.13,10.78,2.58,Electrical Instability
2026-08-13 07:56:24.383986,52.4,0.217,101.07,11.04,2.53,Electrical Instability
2026-08-13 07:56:25.383986,42.97,0.2,100.91,10.9,2.37,Electrical Instability
2026-08-13 07:56:26.383986,47.84,0.157,102.03,11.21,2.27,Electrical Instability
2026-08-13 07:56:27.383986,45.22,0.201,101.27,11.09,2.22,Electrical Instability
2026-08-13 07:56:28.383986,46.94,0.093,102.67,10.85,2.33,Electrical Instability
2026-08-13 07:56:29.383986,45.38,0.138,101.71,10.51,2.42,Electrical Instability
2026-08-13 07:56:30.383986,52.12,0.183,100.34,10.88,2.22,Electrical Instability
2026-08-13 07:56:31.383986,51.47,0.27,101.14,10.56,2.34,Electrical Instability
2026-08-13 07:56:32.383986,47.45,0.219,102.34,10.52,2.56,Electrical Instability
2026-08-13 07:56:33.383986,49.28,0.175,100.21,10.81,2.25,Electrical Instability
2026-08-13 07:56:34.383986,50.1,0.144,101.85,10.76,2.33,Electrical Instability
2026-08-13 07:56:35.383986,47.85,0.254,100.11,10.67,2.3,Electrical Instability
2026-08-13 07:56:36.383986,47.98,0.166,99.53,10.51,2.66,Electrical Instability
2026-08-13 07:56:37.383986,48.56,0.211,101.02,10.76,2.35,Electrical Instability
2026-08-13 07:56:38.383986,49.12,0.205,100.13,10.84,2.05,Electrical Instability
2026-08-13 07:56:39.383986,48.9,0.13,101.2,10.47,2.42,Electrical Instability
2026-08-13 07:56:40.383986,49.24,0.275,99.76,11.01,2.44,Electrical Instability
2026-08-13 07:56:41.383986,47.18,0.238,101.06,10.95,2.27,Electrical Instability
2026-08-13 07:56:42.383986,46.82,0.247,102.79,10.76,2.0,Electrical Instability
2026-08-13 07:56:43.383986,47.7,0.202,101.07,10.85,2.35,Electrical Instability
2026-08-13 07:56:44.383986,49.78,0.142,102.54,11.15,2.28,Electrical Instability
2026-08-13 07:56:45.383986,46.28,0.221,100.11,10.63,2.59,Electrical Instability
2026-08-13 07:56:46.383986,49.59,0.299,101.47,10.6,2.43,Electrical Instability
2026-08-13 07:56:47.383986,47.81,0.193,101.28,10.52,2.47,Electrical Instability
2026-08-13 07:56:48.383986,45.3,0.164,101.18,10.19,2.54,Electrical Instability
2026-08-13 07:56:49.383986,44.02,0.233,100.01,10.65,2.5,Electrical Instability
2026-08-13 07:56:50.383986,52.53,0.206,99.32,10.99,2.39,Electrical Instability
2026-08-13 07:56:51.383986,48.27,0.228,99.07,10.75,2.37,Electrical Instability
2026-08-13 07:56:52.383986,50.58,0.236,99.67,11.06,2.5,Electrical Instability
2026-08-13 07:56:53.383986,45.05,0.203,102.33,10.44,2.64,Electrical Instability
2026-08-13 07:56:54.383986,45.12,0.16,100.36,11.08,2.36,Electrical Instability
